id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
48,Others,"Training for Capacity Building in Central government, State governments, PSEs, Autonomous bodies / Institutions",mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_tfcbicgsgpabi,10.0,100000000.0,1176470.5882352942
49,International / National Contributions,Contribution to AfDF,mof_doea_cse_ocse_o_inc,mof_doea_cse_ocse_o_inc_cta,52.11,521100000.0,6130588.235294118
50,International / National Contributions,Contribution towards Asian Development Fund-13,mof_doea_cse_ocse_o_inc,mof_doea_cse_ocse_o_inc_ctadf1,89.15,891500000.0,10488235.294117646
51,International / National Contributions,Contribution towards Africa Digital Financial Inclusion Facility (ADFI),mof_doea_cse_ocse_o_inc,mof_doea_cse_ocse_o_inc_ctadfifa,17.0,170000000.0,2000000.0
52,International / National Contributions,"Contribution to Rental Cost of IMF, Delhi",mof_doea_cse_ocse_o_inc,mof_doea_cse_ocse_o_inc_ctrcoid,0.28,2800000.0000000005,32941.17647058824
53,International / National Contributions,International Fund for Agricultural Development (IFAD),mof_doea_cse_ocse_o_inc,mof_doea_cse_ocse_o_inc_iffadi,139.2,1392000000.0,16376470.588235294
54,International / National Contributions,Other General Economic Services,mof_doea_cse_ocse_o_inc,mof_doea_cse_ocse_o_inc_oges,118.96,1189600000.0,13995294.11764706
55,International / National Contributions,Technical and Economic Co-operation with Other Countries (International Contribution),mof_doea_cse_ocse_o_inc,mof_doea_cse_ocse_o_inc_taecowocic,72.31,723100000.0,8507058.823529411
56,Other Expenditure,Commission for Gold Monetization Scheme 2015,mof_doea_cse_ocse_o_oe,mof_doea_cse_ocse_o_oe_cfgms2,25.0,250000000.0,2941176.470588235
57,Other Expenditure,Other Expenses under Other General Economic Services,mof_doea_cse_ocse_o_oe,mof_doea_cse_ocse_o_oe_oeuoges,204.73,2047300000.0,24085882.352941178
58,Reserve Fund,Gold Reserve Fund,mof_doea_cse_ocse_o_rf,mof_doea_cse_ocse_o_rf_grf,2455.85,24558500000.0,288923529.4117647
59,Reserve Fund,Guarantee Redemption Fund,mof_doea_cse_ocse_o_rf,mof_doea_cse_ocse_o_rf_grf,1000.0,10000000000.0,117647058.8235294
60,Technical and Economic Cooperation with other countries,Expenditure towards International Conferences/Meetings ( BRICS / SAARC / International Corruption Hunters Alliance / New Development Bank / SCO) and Service Tax to GIZ,mof_doea_cse_ocse_o_taecwoc,mof_doea_cse_ocse_o_taecwoc_eticmbsichandbsasttg,20.04,200400000.0,2357647.0588235296
61,Department of Financial Services,CENTRE'S EXPENDITURE,mof_dofs,mof_dofs_cse,1324.64,13246400000.000002,155840000.00000003
62,CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,mof_dofs_cse,mof_dofs_cse_cssp,1024.64,10246400000.000002,120545882.3529412
63,CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,mof_dofs_cse,mof_dofs_cse_eeotc,300.0,3000000000.0,35294117.64705882
64,Central Sector Schemes/Projects,Credit Guarantee Funds,mof_dofs_cse_cssp,mof_dofs_cse_cssp_cgf,100.04,1000400000.0000001,11769411.764705883
65,Central Sector Schemes/Projects,Social Security Schemes,mof_dofs_cse_cssp,mof_dofs_cse_cssp_sss,923.6700000000001,9236700000.0,108667058.8235294
66,Central Sector Schemes/Projects,Support to Financial Institutions,mof_dofs_cse_cssp,mof_dofs_cse_cssp_stfi,0.89,8900000.0,104705.88235294117
67,Credit Guarantee Funds,Credit Guarantee Scheme for Micro Finance Institutions (CGSMFI),mof_dofs_cse_cssp_cgf,mof_dofs_cse_cssp_cgf_cgsfmfic,100.0,1000000000.0,11764705.88235294
68,Social Security Schemes,Government Co-contribution to Atal Pension Yojana,mof_dofs_cse_cssp_sss,mof_dofs_cse_cssp_sss_gcctapy,521.0,5210000000.0,61294117.64705882
69,Social Security Schemes,Interest Subsidy to LIC for Pension Plan for Senior Citizens,mof_dofs_cse_cssp_sss,mof_dofs_cse_cssp_sss_istlfppfsc,111.47,1114700000.0,13114117.647058824
70,Social Security Schemes,Loan Guarantee Scheme for Covid Affected Sectors (LGSCAS),mof_dofs_cse_cssp_sss,mof_dofs_cse_cssp_sss_lgsfcasl,100.0,1000000000.0,11764705.88235294
71,Social Security Schemes,Pradhan Mantri Jeevan Jyoti Bima Yojna and Pradhan Mantri Suraksha Bima Yojna (Publicity and Awareness),mof_dofs_cse_cssp_sss,mof_dofs_cse_cssp_sss_pmjjbyapmsbypaa,1.5,15000000.0,176470.58823529413
72,Social Security Schemes,Pradhan Mantri Vaya Vandan Yojana (PMVVY),mof_dofs_cse_cssp_sss,mof_dofs_cse_cssp_sss_pmvvyp,189.7,1897000000.0,22317647.05882353
73,Support to Financial Institutions,Grants to NABARD to settle the claims under Indo-Swiss Cooperation-VI,mof_dofs_cse_cssp_stfi,mof_dofs_cse_cssp_stfi_gtntstcuiscv,0.83,8300000.0,97647.05882352941
74,Support to Financial Institutions,Unallocated,mof_dofs_cse_cssp_stfi,mof_dofs_cse_cssp_stfi_u,0.06000000000000005,600000.0000000006,7058.823529411771
75,Establishment Expenditure of the Centre,Direction and Administration,mof_dofs_cse_eeotc,mof_dofs_cse_eeotc_daa,231.05,2310500000.0,27182352.94117647
76,Establishment Expenditure of the Centre,Secretariat- General Services,mof_dofs_cse_eeotc,mof_dofs_cse_eeotc_sgs,68.95,689500000.0,8111764.705882353
77,Direction and Administration,Debt Recovery Tribunals (DRTs),mof_dofs_cse_eeotc_daa,mof_dofs_cse_eeotc_daa_drtd,208.44,2084400000.0,24522352.94117647
78,Direction and Administration,Office of Custodian,mof_dofs_cse_eeotc_daa,mof_dofs_cse_eeotc_daa_ooc,6.13,61300000.0,721176.4705882353
79,Direction and Administration,Office of Court Liquidator,mof_dofs_cse_eeotc_daa,mof_dofs_cse_eeotc_daa_oocl,12.4,124000000.0,1458823.5294117648
80,Direction and Administration,Office of Special Court,mof_dofs_cse_eeotc_daa,mof_dofs_cse_eeotc_daa_oosc,4.08,40800000.0,480000.0
81,Department of Investment and Public Asset Management (DIPAM),CENTRE'S EXPENDITURE,mof_doiapamd,mof_doiapamd_cse,94.92,949200000.0,11167058.823529411
82,CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,mof_doiapamd_cse,mof_doiapamd_cse_eeotc,94.92,949200000.0,11167058.823529411
83,Establishment Expenditure of the Centre,Secretariat - Economic Services,mof_doiapamd_cse_eeotc,mof_doiapamd_cse_eeotc_ses,94.92,949200000.0,11167058.823529411
84,Department of Public Enterprises,CENTRE'S EXPENDITURE,mof_dope,mof_dope_cse,33.05,330500000.0,3888235.294117647
85,CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,mof_dope_cse,mof_dope_cse_cssp,9.91,99100000.0,1165882.3529411764
86,CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,mof_dope_cse,mof_dope_cse_eeotc,23.14,231400000.0,2722352.9411764704
87,Central Sector Schemes/Projects,"Counselling, Retraining and Redeployment (CRR) Scheme for rationalised employees of CPSEs",mof_dope_cse_cssp,mof_dope_cse_cssp_crarcsfreoc,9.91,99100000.0,1165882.3529411764
88,"Counselling, Retraining and Redeployment (CRR) Scheme for rationalised employees of CPSEs","Counselling, Retraining and Redeployment (CRR) Scheme",mof_dope_cse_cssp_crarcsfreoc,mof_dope_cse_cssp_crarcsfreoc_crarcs,3.4,34000000.0,400000.0
89,"Counselling, Retraining and Redeployment (CRR) Scheme for rationalised employees of CPSEs","Research, Development and Consultancy on generic issues related to CPSEs and State Level Public Enterprises",mof_dope_cse_cssp_crarcsfreoc,mof_dope_cse_cssp_crarcsfreoc_rdacogirtcaslpe,6.51,65100000.0,765882.3529411765
90,Establishment Expenditure of the Centre,Secretariat- Economic Services,mof_dope_cse_eeotc,mof_dope_cse_eeotc_ses,23.14,231400000.0,2722352.9411764704
91,Department of Revenue,CENTRE'S EXPENDITURE,mof_dor,mof_dor_cse,940.4299999999998,9404299999.999998,110638823.52941175
92,Department of Revenue,TRANSFERS TO STATES/UTs,mof_dor,mof_dor_ttsu,145000.03,1450000300000.0,17058827058.82353
93,CENTRE'S EXPENDITURE,Enforcement Directorate,mof_dor_cse,mof_dor_cse_ed,404.57,4045700000.0,47596470.5882353
94,CENTRE'S EXPENDITURE,Narcotics Control,mof_dor_cse,mof_dor_cse_nc,49.92,499200000.0,5872941.176470588
